Ticker Pair,Industry,Correlation,Avg P-Value,Tests Run
CMU/LEO,Asset Management,0.9729,0.31729,624
MYI/PMO,Asset Management,0.972,0.3173,624
HPI/MGF,Asset Management,0.8579,0.31733,624
ARCC/ETB,Asset Management,0.9462,0.31736,624
OIA/PCN,Asset Management,0.9566,0.31736,624
DTF/NVG,Asset Management,0.9097,0.31741,624
FOF/PIM,Asset Management,0.9245,0.31741,624
CXH/NQP,Asset Management,0.9742,0.31742,624
NUW/RFI,Asset Management,0.8722,0.31752,624
FFC/RQI,Asset Management,0.9263,0.31756,624
PNNT/SCD,Asset Management,0.9543,0.31757,624
BLW/EHI,Asset Management,0.9624,0.31763,624
GLAD/IGD,Asset Management,0.9575,0.31764,624
JMM/MFM,Asset Management,0.9498,0.31765,624
HYT/PTY,Asset Management,0.9809,0.31766,624
BXMX/CSWC,Asset Management,0.9607,0.31768,624
AWF/DSU,Asset Management,0.9814,0.31772,624
CIF/JPC,Asset Management,0.944,0.31773,624
MUE/PMX,Asset Management,0.9393,0.31776,624
EOT/PFD,Asset Management,0.9423,0.3178,624
IQI/OIA,Asset Management,0.972,0.31791,624
FT/HYT,Asset Management,0.9861,0.31793,624
ETV/EVT,Asset Management,0.9897,0.318,624
AGD/LGI,Asset Management,0.9734,0.318,624
FMY/HIO,Asset Management,0.957,0.31808,624
VBF/VPV,Asset Management,0.9617,0.3181,624
MYD/RFI,Asset Management,0.84,0.31812,624
BLW/PCM,Asset Management,0.9344,0.31815,624
BKT/NVG,Asset Management,0.9493,0.31822,624
IAE/TWN,Asset Management,0.8646,0.31823,624
NMI/PFO,Asset Management,0.9461,0.31824,624
AGD/ETG,Asset Management,0.9651,0.31829,624
PPT/RMT,Asset Management,0.8863,0.31832,624
GDO/MVF,Asset Management,0.9081,0.31836,624
MCR/NIM,Asset Management,0.9571,0.31837,624
EVF/JQC,Asset Management,0.9707,0.31841,624
HPI/JHS,Asset Management,0.9272,0.31846,624
AWF/WEA,Asset Management,0.9532,0.31848,624
PSEC/SAR,Asset Management,0.8841,0.31848,624
GDO/NEA,Asset Management,0.9703,0.31857,624
JHI/NVG,Asset Management,0.9265,0.31863,624
FMN/MIY,Asset Management,0.9624,0.31864,624
GDO/IIM,Asset Management,0.9466,0.31864,624
IGI/WIA,Asset Management,0.8627,0.31869,624
AFB/JHS,Asset Management,0.9735,0.3187,624
CMU/WEA,Asset Management,0.9108,0.31873,624
MYD/PML,Asset Management,0.9497,0.31876,624
JMM/MIN,Asset Management,0.9335,0.31881,624
FMY/NIM,Asset Management,0.8886,0.31886,624
BOE/GLAD,Asset Management,0.9702,0.31886,624
NNY/VTN,Asset Management,0.947,0.31887,624
PHD/QQQX,Asset Management,0.9467,0.31892,624
AVK/IAE,Asset Management,0.8484,0.31896,624
EHI/JMM,Asset Management,0.9691,0.31899,624
HPF/NXJ,Asset Management,0.9663,0.31899,624
FMY/NUV,Asset Management,0.8738,0.319,624
BFZ/BYM,Asset Management,0.9584,0.31903,624
GDO/MYD,Asset Management,0.9351,0.31907,624
IGR/PFL,Asset Management,0.9235,0.3191,624
MMT/PMM,Asset Management,0.9582,0.31911,624
ETO/IFN,Asset Management,0.9532,0.31919,624
BHK/MUC,Asset Management,0.9413,0.31929,624
AB/ETY,Asset Management,0.9547,0.31931,624
JMM/MYI,Asset Management,0.9546,0.31939,624
BXMX/GLAD,Asset Management,0.9534,0.31945,624
IGI/PFN,Asset Management,0.9229,0.31946,624
MYD/NMZ,Asset Management,0.9689,0.31953,624
CMU/JPC,Asset Management,0.9288,0.31953,624
PIM/SPE,Asset Management,0.8835,0.31961,624
PPT/RVT,Asset Management,0.9046,0.31965,624
DSM/PCK,Asset Management,0.9366,0.31968,624
JHI/VKQ,Asset Management,0.9065,0.3197,624
BXMX/SPXX,Asset Management,0.9941,0.31976,624
ETO/RJF,Asset Management,0.9403,0.3199,624
BHK/NXN,Asset Management,0.9654,0.3199,624
NKX/PMM,Asset Management,0.9721,0.31991,624
JHS/TSI,Asset Management,0.9293,0.31993,624
DTF/MUJ,Asset Management,0.9312,0.31996,624
IIM/JHS,Asset Management,0.959,0.31997,624
NZF/PMF,Asset Management,0.9,0.32,624
MHN/NNY,Asset Management,0.9593,0.32002,624
JHS/NMI,Asset Management,0.9422,0.32004,624
FLC/JRS,Asset Management,0.9306,0.32004,624
ARCC/EVT,Asset Management,0.9645,0.32007,624
MMU/PFO,Asset Management,0.9376,0.32017,624
IAE/PCF,Asset Management,0.8754,0.32023,624
MVF/PFO,Asset Management,0.9386,0.32023,624
HPI/PMF,Asset Management,0.812,0.32024,624
FHI/SWKH,Asset Management,0.856,0.32027,624
ETB/GLAD,Asset Management,0.9322,0.32032,624
BFZ/MQY,Asset Management,0.9664,0.32034,624
BKN/MUA,Asset Management,0.9567,0.32037,624
GDO/MYN,Asset Management,0.939,0.32038,624
MQT/PCK,Asset Management,0.8764,0.32039,624
PMX/VKQ,Asset Management,0.9362,0.32039,624
IIM/JHI,Asset Management,0.8844,0.32041,624
BKN/KTF,Asset Management,0.8998,0.32043,624
GAIN/MCI,Asset Management,0.9338,0.32043,624
DSM/VPV,Asset Management,0.9488,0.32048,624
CXH/NZF,Asset Management,0.9776,0.3205,624
NAN/NXJ,Asset Management,0.979,0.3205,624
ETO/PFN,Asset Management,0.9707,0.32051,624
FHI/SOR,Asset Management,0.951,0.32052,624
MFM/WEA,Asset Management,0.9327,0.32056,624
PCM/WIA,Asset Management,0.8833,0.32057,624
NMI/PFD,Asset Management,0.9332,0.32058,624
EFT/EVG,Asset Management,0.9802,0.32062,624
BFZ/WEA,Asset Management,0.8934,0.3207,624
ARCC/VVR,Asset Management,0.9761,0.32073,624
FMY/MGF,Asset Management,0.8507,0.32073,624
JHS/MUA,Asset Management,0.9582,0.32078,624
MIN/MSD,Asset Management,0.9159,0.32079,624
BLE/PNF,Asset Management,0.9389,0.3208,624
MVF/PCK,Asset Management,0.9202,0.32081,624
JHI/NXJ,Asset Management,0.945,0.32082,624
HIO/HYT,Asset Management,0.9886,0.32091,624
DTF/MUE,Asset Management,0.9599,0.32092,624
GAB/GAM,Asset Management,0.9514,0.32095,624
PCF/USA,Asset Management,0.9737,0.32103,624
DSM/VCV,Asset Management,0.9653,0.32105,624
CSQ/GOF,Asset Management,0.978,0.32109,624
PCF/TY,Asset Management,0.9865,0.3211,624
EVT/GAIN,Asset Management,0.9727,0.32114,624
DSM/MSD,Asset Management,0.837,0.32117,624
BME/GRX,Asset Management,0.9782,0.32118,624
ETG/ETY,Asset Management,0.9889,0.32118,624
ARCC/HTGC,Asset Management,0.984,0.32124,624
MHN/NVG,Asset Management,0.9549,0.32124,624
ETG/ETJ,Asset Management,0.9765,0.32133,624
MUA/MYN,Asset Management,0.9724,0.32134,624
DSU/GAM,Asset Management,0.9854,0.32134,624
EFR/FOF,Asset Management,0.9754,0.32135,624
PFO/VCV,Asset Management,0.964,0.3214,624
HQH/NIE,Asset Management,0.8516,0.32141,624
BHV/PCQ,Asset Management,0.8072,0.32144,624
ETB/PDT,Asset Management,0.9602,0.32146,624
PIM/QQQX,Asset Management,0.9296,0.32149,624
MUE/NUV,Asset Management,0.9678,0.3215,624
NXC/PMX,Asset Management,0.8974,0.32162,624
AOD/USA,Asset Management,0.9829,0.32163,624
GLAD/PCM,Asset Management,0.8405,0.32174,624
HQL/TROW,Asset Management,0.8541,0.32179,624
JHI/VMO,Asset Management,0.8867,0.32186,624
ETO/GOF,Asset Management,0.9802,0.32186,624
FT/JMM,Asset Management,0.9424,0.32188,624
PCF/WEA,Asset Management,0.9466,0.3219,624
BKT/DTF,Asset Management,0.953,0.3219,624
CMU/PZC,Asset Management,0.9375,0.32209,624
KTF/MMT,Asset Management,0.8107,0.3221,624
ETB/JPC,Asset Management,0.9539,0.32211,624
RNP/WEA,Asset Management,0.9476,0.32212,624
MIY/NPV,Asset Management,0.932,0.32215,624
BNY/NEA,Asset Management,0.9268,0.32221,624
EVN/GDO,Asset Management,0.9491,0.32223,624
BXMX/ETV,Asset Management,0.9878,0.32229,624
MVF/PZC,Asset Management,0.9477,0.32231,624
NXC/PDT,Asset Management,0.9183,0.32241,624
PTY/TY,Asset Management,0.9838,0.32251,624
MQY/PCK,Asset Management,0.8695,0.32252,624
JHI/MCR,Asset Management,0.9617,0.32252,624
FLC/PCQ,Asset Management,0.8297,0.32252,624
ETO/GDV,Asset Management,0.9896,0.32252,624
AOD/QQQX,Asset Management,0.968,0.32253,624
CGO/LGI,Asset Management,0.9684,0.32265,624
JHS/MYD,Asset Management,0.9568,0.32267,624
HPS/NNY,Asset Management,0.9271,0.32281,624
IIM/MFM,Asset Management,0.9705,0.32282,624
BOE/STT,Asset Management,0.8719,0.32285,624
MUE/NVG,Asset Management,0.9617,0.32286,624
CGO/ETJ,Asset Management,0.959,0.32288,624
ETO/GAB,Asset Management,0.9716,0.32288,624
FMN/MUA,Asset Management,0.9727,0.32289,624
HPF/KTF,Asset Management,0.8426,0.32296,624
HPS/VBF,Asset Management,0.9542,0.32296,624
MVF/NXJ,Asset Management,0.9303,0.32297,624
BOE/RVT,Asset Management,0.9841,0.32306,624
HPS/MHF,Asset Management,0.9647,0.32307,624
CHI/GCV,Asset Management,0.9298,0.32319,624
NKX/VKQ,Asset Management,0.9794,0.32321,624
AFB/OIA,Asset Management,0.9523,0.32323,624
BFZ/NAZ,Asset Management,0.94,0.32323,624
FCT/PSEC,Asset Management,0.8585,0.32324,624
BDJ/UTF,Asset Management,0.9854,0.32326,624
NTRS/QQQX,Asset Management,0.9241,0.32328,624
PFO/VPV,Asset Management,0.9621,0.32329,624
CXH/MPA,Asset Management,0.9746,0.3233,624
ETO/LGI,Asset Management,0.9878,0.32331,624
LGI/PCM,Asset Management,0.938,0.32333,624
FCT/USA,Asset Management,0.9592,0.32342,624
JHI/MUC,Asset Management,0.8513,0.32343,624
PHD/TSI,Asset Management,0.9308,0.32344,624
NAC/PCK,Asset Management,0.9121,0.32347,624
MUJ/NEA,Asset Management,0.9848,0.32351,624
ETG/TY,Asset Management,0.9833,0.32356,624
EHI/FLC,Asset Management,0.9573,0.32363,624
HIO/PAI,Asset Management,0.9228,0.32364,624
GOF/SPXX,Asset Management,0.9859,0.32367,624
KTF/MFM,Asset Management,0.9328,0.32368,624
HIO/NXN,Asset Management,0.9165,0.32374,624
HIO/MHF,Asset Management,0.9391,0.32374,624
ETV/GAIN,Asset Management,0.9525,0.32374,624
IGD/IIF,Asset Management,0.9535,0.32378,624
MHF/MIN,Asset Management,0.9459,0.3238,624
PFL/TSI,Asset Management,0.9696,0.32382,624
AVK/VRTS,Asset Management,0.8526,0.32382,624
NXC/NXP,Asset Management,0.9392,0.32392,624
ARCC/SPXX,Asset Management,0.9689,0.32393,624
DHF/HTGC,Asset Management,0.8935,0.32395,624
ETB/HTD,Asset Management,0.9806,0.32398,624
MGF/NKX,Asset Management,0.9281,0.32399,624
EVG/PAI,Asset Management,0.8643,0.32404,624
IGR/PCM,Asset Management,0.9098,0.32407,624
OIA/PFN,Asset Management,0.9556,0.32407,624
EMD/NCA,Asset Management,0.8305,0.32408,624
PDT/PNF,Asset Management,0.8059,0.32409,624
AWF/PTY,Asset Management,0.9701,0.32412,624
EVN/VPV,Asset Management,0.9732,0.32412,624
MCR/MHF,Asset Management,0.9585,0.32413,624
PCM/RFI,Asset Management,0.9531,0.32419,624
AGD/AMP,Asset Management,0.9248,0.3242,624
NAZ/PMO,Asset Management,0.9394,0.32423,624
NCA/NRK,Asset Management,0.9521,0.32423,624
GDV/PCM,Asset Management,0.9413,0.32423,624
NZF/PML,Asset Management,0.9326,0.32425,624
JHS/MYN,Asset Management,0.9658,0.32431,624
BRW/GLAD,Asset Management,0.9303,0.32434,624
KTF/NVG,Asset Management,0.8741,0.32434,624
BOE/EEA,Asset Management,0.9734,0.32436,624
MUC/PNI,Asset Management,0.9069,0.32449,624
FFC/IIM,Asset Management,0.9684,0.32454,624
EVT/GOF,Asset Management,0.9859,0.32464,624
ETG/RJF,Asset Management,0.9581,0.32465,624
JHS/NNY,Asset Management,0.9617,0.32468,624
EMD/MFM,Asset Management,0.8891,0.3247,624
BKN/MYD,Asset Management,0.9577,0.32476,624
CXE/MYN,Asset Management,0.9634,0.32477,624
KTF/MQT,Asset Management,0.9338,0.32482,624
JHI/MFM,Asset Management,0.8831,0.32488,624
MVT/PCQ,Asset Management,0.8902,0.32489,624
ETJ/TY,Asset Management,0.9713,0.32491,624
LEO/NZF,Asset Management,0.9586,0.32491,624
FFC/NCA,Asset Management,0.9592,0.32494,624
JHS/NXP,Asset Management,0.945,0.32505,624
LEO/NAC,Asset Management,0.9835,0.32506,624
CXH/NCA,Asset Management,0.9684,0.32508,624
JMM/NXJ,Asset Management,0.9725,0.32509,624
MMT/NUV,Asset Management,0.9472,0.32522,624
IIM/MMT,Asset Management,0.9176,0.32524,624
NXP/VPV,Asset Management,0.9455,0.32525,624
FMN/WEA,Asset Management,0.9063,0.32525,624
FLC/NXN,Asset Management,0.9652,0.32525,624
GDL/SPXX,Asset Management,0.9682,0.32527,624
AGD/PCF,Asset Management,0.95,0.32528,624
NXC/PNF,Asset Management,0.8601,0.3253,624
BN/UTF,Asset Management,0.9702,0.32531,624
PCK/PCQ,Asset Management,0.9347,0.32533,624
HPI/MUC,Asset Management,0.8776,0.32538,624
OCSL/SAR,Asset Management,0.8135,0.3254,624
BLK/JEQ,Asset Management,0.9155,0.32541,624
BN/TSI,Asset Management,0.9314,0.32547,624
PCQ/PFO,Asset Management,0.8553,0.3255,624
PMO/PYN,Asset Management,0.8162,0.32553,624
GDO/NAN,Asset Management,0.9581,0.32556,624
MVF/NPV,Asset Management,0.8603,0.3256,624
MUE/NUW,Asset Management,0.9727,0.32561,624
HIO/VBF,Asset Management,0.952,0.32563,624
PCF/PHK,Asset Management,0.8592,0.32571,624
BN/NTRS,Asset Management,0.8944,0.32574,624
FOF/IFN,Asset Management,0.9563,0.32575,624
PHD/PHT,Asset Management,0.8125,0.32576,624
FMY/NEA,Asset Management,0.8829,0.32577,624
MQY/WEA,Asset Management,0.9365,0.3258,624
BKN/VMO,Asset Management,0.9709,0.32583,624
DTF/VKQ,Asset Management,0.9466,0.32587,624
EVF/HTGC,Asset Management,0.9727,0.3259,624
NOM/PCK,Asset Management,0.9014,0.3259,624
MUJ/NZF,Asset Management,0.9815,0.32591,624
JPC/NMZ,Asset Management,0.9655,0.32595,624
AGD/PFN,Asset Management,0.9238,0.32597,624
AGD/TSI,Asset Management,0.8749,0.32599,624
IGI/NPV,Asset Management,0.8786,0.326,624
CXE/PZC,Asset Management,0.9417,0.32601,624
FCT/NFJ,Asset Management,0.9659,0.32603,624
PNI/SBI,Asset Management,0.8679,0.32603,624
MUE/NNY,Asset Management,0.9616,0.32606,624
IAE/RVT,Asset Management,0.8784,0.32609,624
SAR/SOR,Asset Management,0.9657,0.3261,624
PCM/TROW,Asset Management,0.9173,0.32617,624
NMT/NXJ,Asset Management,0.9411,0.3262,624
MMT/NIM,Asset Management,0.95,0.32622,624
MHD/NVG,Asset Management,0.9376,0.32627,624
EVN/PMF,Asset Management,0.9334,0.32628,624
IQI/JHS,Asset Management,0.9762,0.32637,624
FFA/USA,Asset Management,0.9952,0.32639,624
NUW/PFO,Asset Management,0.9528,0.3264,624
KTF/WEA,Asset Management,0.8481,0.32648,624
MMT/PFD,Asset Management,0.9334,0.32648,624
IQI/PFO,Asset Management,0.9761,0.32649,624
AGD/WIW,Asset Management,0.8998,0.32653,624
DTF/VGM,Asset Management,0.9535,0.3266,624
DSU/PTY,Asset Management,0.956,0.3266,624
LEO/NUV,Asset Management,0.9656,0.32661,624
JHI/NXN,Asset Management,0.91,0.32662,624
AWP/RFI,Asset Management,0.9451,0.32668,624
BFZ/EVN,Asset Management,0.9688,0.32668,624
EMD/NRK,Asset Management,0.9027,0.3267,624
SAR/VVR,Asset Management,0.9389,0.32671,624
PCN/PPT,Asset Management,0.9703,0.32671,624
AGD/EXG,Asset Management,0.9694,0.32674,624
MUC/VCV,Asset Management,0.9729,0.32676,624
BLK/ETO,Asset Management,0.9798,0.32679,624
ARCC/STEW,Asset Management,0.984,0.32681,624
IIM/LEO,Asset Management,0.9657,0.32691,624
CNS/FMY,Asset Management,0.9202,0.32692,624
HQH/PCF,Asset Management,0.8746,0.32693,624
MUE/MYD,Asset Management,0.9844,0.32695,624
NOM/NUW,Asset Management,0.8012,0.32695,624
GDO/JHI,Asset Management,0.9539,0.32701,624
JHS/MVF,Asset Management,0.9372,0.32703,624
ETJ/ETV,Asset Management,0.9735,0.32704,624
KTF/PMO,Asset Management,0.8754,0.32705,624
BGT/TWN,Asset Management,0.9495,0.32707,624
MFM/PCK,Asset Management,0.8825,0.32708,624
OIA/VMO,Asset Management,0.9502,0.32709,624
BFK/WEA,Asset Management,0.8887,0.32711,624
AGD/BLK,Asset Management,0.9698,0.32712,624
BGT/PSEC,Asset Management,0.8094,0.32713,624
AB/BX,Asset Management,0.9357,0.32715,624
IIM/JMM,Asset Management,0.9413,0.32715,624
KTF/VKQ,Asset Management,0.9261,0.32716,624
MYI/PCK,Asset Management,0.858,0.32717,624
TROW/WIW,Asset Management,0.9292,0.32719,624
BTA/RNP,Asset Management,0.9349,0.32721,624
GDO/TSI,Asset Management,0.9596,0.32723,624
ETV/NTRS,Asset Management,0.9366,0.32745,624
FLC/PMM,Asset Management,0.9823,0.32746,624
HIO/JHS,Asset Management,0.9209,0.32746,624
NAN/VPV,Asset Management,0.9826,0.32751,624
JMM/TSI,Asset Management,0.9729,0.32754,624
NMT/VTN,Asset Management,0.9449,0.32757,624
EMD/PMM,Asset Management,0.8803,0.32767,624
BKT/NOM,Asset Management,0.8376,0.32775,624
NTRS/UTF,Asset Management,0.9184,0.32778,624
AWP/PFL,Asset Management,0.9563,0.32779,624
MHD/NXJ,Asset Management,0.9256,0.32779,624
DTF/KTF,Asset Management,0.9474,0.32782,624
JHI/MVF,Asset Management,0.8265,0.32783,624
CXE/FFC,Asset Management,0.9357,0.32787,624
MCI/RFI,Asset Management,0.8677,0.32788,624
EVT/TSI,Asset Management,0.953,0.32791,624
DTF/NRK,Asset Management,0.9364,0.32793,624
BNY/NZF,Asset Management,0.9143,0.32797,624
FFC/RFI,Asset Management,0.9313,0.328,624
GAB/GOF,Asset Management,0.9674,0.32802,624
MUJ/PMM,Asset Management,0.9843,0.32803,624
PMM/PYN,Asset Management,0.8181,0.32811,624
MHN/PCK,Asset Management,0.9068,0.32812,624
DSU/EFT,Asset Management,0.9894,0.32814,624
DSM/PFO,Asset Management,0.9426,0.32815,624
IQI/MVF,Asset Management,0.9711,0.32816,624
EOD/EVG,Asset Management,0.9619,0.3282,624
BLE/PZC,Asset Management,0.9566,0.32821,624
NXP/VMO,Asset Management,0.9248,0.32821,624
RFI/SAR,Asset Management,0.9512,0.32823,624
FLC/IQI,Asset Management,0.9728,0.32832,624
CIF/JHS,Asset Management,0.9615,0.32833,624
ETO/PFL,Asset Management,0.9727,0.32837,624
CXH/FLC,Asset Management,0.9597,0.32843,624
CMU/FMN,Asset Management,0.965,0.32843,624
HPI/NAZ,Asset Management,0.8691,0.32855,624
BN/CNS,Asset Management,0.9772,0.32863,624
NUW/WEA,Asset Management,0.9206,0.32865,624
JHS/KTF,Asset Management,0.8882,0.32865,624
IAE/WIW,Asset Management,0.877,0.32868,624
AGD/STT,Asset Management,0.8051,0.32868,624
MVT/PNF,Asset Management,0.9395,0.32871,624
AWF/HTGC,Asset Management,0.9357,0.32873,624
PMX/VCV,Asset Management,0.922,0.32875,624
NMT/PMX,Asset Management,0.9201,0.32882,624
AGD/PHD,Asset Management,0.929,0.32883,624
BGT/GOF,Asset Management,0.9379,0.32885,624
AOD/LGI,Asset Management,0.9801,0.32886,624
MFM/NMZ,Asset Management,0.9749,0.3289,624
GDO/NQP,Asset Management,0.9697,0.32891,624
CMU/MYN,Asset Management,0.9632,0.32894,624
NAZ/NXC,Asset Management,0.9458,0.32894,624
BNY/NNY,Asset Management,0.9198,0.32896,624
EMD/VGM,Asset Management,0.8922,0.32896,624
IGI/QQQX,Asset Management,0.8808,0.32898,624
FHI/GCV,Asset Management,0.825,0.32899,624
ETO/GAM,Asset Management,0.9611,0.32902,624
JHI/MIN,Asset Management,0.9543,0.32906,624
MAV/MYI,Asset Management,0.8252,0.32906,624
CHY/GCV,Asset Management,0.9353,0.32908,624
NCA/NPV,Asset Management,0.8415,0.32911,624
FMY/NXJ,Asset Management,0.9232,0.32912,624
CXE/NMZ,Asset Management,0.9528,0.32913,624
NEA/VMO,Asset Management,0.9813,0.32915,624
BGT/MCN,Asset Management,0.9374,0.32924,624
MIN/NAN,Asset Management,0.9264,0.32931,624
BYM/PYN,Asset Management,0.8661,0.32936,624
HTGC/PSEC,Asset Management,0.8195,0.32945,624
FFC/VKQ,Asset Management,0.9648,0.32949,624
ETB/TSI,Asset Management,0.9594,0.32951,624
JHS/MVT,Asset Management,0.9215,0.32956,624
JHS/NVG,Asset Management,0.9763,0.32957,624
JHS/VGM,Asset Management,0.9724,0.32963,624
GDO/VGM,Asset Management,0.9536,0.32964,624
CXE/NIM,Asset Management,0.9247,0.32965,624
EFR/HTGC,Asset Management,0.97,0.32969,624
BOE/PCM,Asset Management,0.903,0.32971,624
BOE/PHD,Asset Management,0.9662,0.32976,624
ETO/PTY,Asset Management,0.9725,0.32982,624
MCI/PDT,Asset Management,0.8261,0.32985,624
MCR/NCA,Asset Management,0.9175,0.32987,624
JLS/PCN,Asset Management,0.9518,0.32988,624
MQT/PFD,Asset Management,0.9672,0.32989,624
BFK/VTN,Asset Management,0.9556,0.32994,624
HIX/JHS,Asset Management,0.9434,0.32997,624
BKT/NXP,Asset Management,0.8943,0.32997,624
FLC/MQT,Asset Management,0.9695,0.33004,624
JHI/MYI,Asset Management,0.889,0.33012,624
JHI/PFO,Asset Management,0.9261,0.33012,624
BN/JMM,Asset Management,0.911,0.33013,624
IGD/PNNT,Asset Management,0.9212,0.33014,624
BTA/JPC,Asset Management,0.9581,0.33016,624
JHI/MYN,Asset Management,0.8729,0.33016,624
NUW/PCK,Asset Management,0.8717,0.33017,624
BLW/DSU,Asset Management,0.9837,0.3303,624
FMY/PFO,Asset Management,0.8762,0.33031,624
BXMX/TSI,Asset Management,0.9519,0.33033,624
EXG/LGI,Asset Management,0.9895,0.33035,624
DTF/MHD,Asset Management,0.9688,0.33036,624
LEO/NVG,Asset Management,0.9575,0.33038,624
CXH/DTF,Asset Management,0.9506,0.33039,624
GLAD/JQC,Asset Management,0.9276,0.33041,624
PHD/TWN,Asset Management,0.9394,0.33041,624
PDT/PFO,Asset Management,0.9535,0.33041,624
HPS/VPV,Asset Management,0.9346,0.33048,624
FMN/LEO,Asset Management,0.9814,0.33049,624
EVF/STK,Asset Management,0.9649,0.33052,624
NXJ/VGM,Asset Management,0.9732,0.33062,624
HIX/PFO,Asset Management,0.9327,0.33063,624
AFB/VPV,Asset Management,0.9796,0.33065,624
JHI/MIY,Asset Management,0.9162,0.33066,624
PFN/USA,Asset Management,0.9541,0.33069,624
HPI/NKX,Asset Management,0.9417,0.33078,624
KTF/PZC,Asset Management,0.9115,0.33086,624
BRW/MFIC,Asset Management,0.8709,0.33093,624
FUND/SPE,Asset Management,0.9519,0.33094,624
NMZ/NZF,Asset Management,0.9879,0.33095,624
HQL/JEQ,Asset Management,0.9273,0.33098,624
EVG/GDL,Asset Management,0.9572,0.33103,624
HPF/IIM,Asset Management,0.9266,0.33109,624
FCT/RFI,Asset Management,0.9451,0.33109,624
CMU/PYN,Asset Management,0.8897,0.33113,624
EVG/JHS,Asset Management,0.8463,0.33116,624
FOF/STEW,Asset Management,0.9869,0.33118,624
MUE/NXP,Asset Management,0.9072,0.3312,624
NMZ/PYN,Asset Management,0.8436,0.33127,624
CMU/NQP,Asset Management,0.9413,0.33129,624
IGI/PDT,Asset Management,0.9217,0.33135,624
BTZ/PFD,Asset Management,0.9516,0.33137,624
JMM/VGM,Asset Management,0.9433,0.3314,624
BXMX/ETY,Asset Management,0.9839,0.33141,624
PCK/PFO,Asset Management,0.8312,0.33145,624
